Movie ID,Animation,Drama,Biography,War,Documentary,News,Average Rating,actors
tt5272796,no,yes,yes,no,yes,no,9,Aiyana Elliott
tt5278460,no,no,no,no,yes,no,7,Michael Overbeck
tt5279204,no,no,yes,no,yes,no,7,Phil Keoghan
tt5280980,no,no,no,no,yes,no,7,Joey Cape
tt5285908,no,yes,no,no,no,no,7,"Joy Yi-Chun Pan, Yu-Ching Hung, Man-Ting Chiao"
tt5309844,no,no,no,no,no,no,7,"Ruth Millar, Sabrina Dickens"
tt5314118,no,yes,no,no,no,no,7,Skepta
tt5322168,no,yes,no,no,no,no,7,"Melanie Mayron, Shannon Collis, Emily Goss"
tt5334704,no,yes,no,no,no,no,7,"Dana Ashbrook, Harry Goaz"
tt5377654,yes,yes,no,no,no,no,7,Marc Thompson
tt5459826,no,yes,no,no,no,no,7,Sitoresmi Prabuningrat
tt5462288,no,yes,no,no,no,no,7,Kendall Lloyd
tt5463172,no,yes,yes,no,no,no,7,Arastoosohrabinya
tt5467928,no,yes,yes,no,no,no,7,"Richard Douglas, Marien Zagarella, Pavel Nuñez"
tt5468016,yes,no,no,no,no,no,7,"Yuka Tokumitsu, Suzuko Mimori"
tt5477402,no,no,no,no,yes,no,7,"Oliver Crumes Jr., Salim Gauwloos, Carlton Wilborn"
tt5488854,no,no,no,no,no,no,7,Fernanda Guerrero
tt5495122,no,yes,no,no,no,no,7,"Sharon Brauner, Patrick Mölleken, Mira Elisa Goeres, Konstantin Freyer"
tt5502816,no,yes,no,no,no,no,7,Soo-In Choi
tt5518022,no,no,no,no,yes,no,7,Michael Reed
tt5537614,no,yes,no,no,no,no,7,"Szabolcs Hajdu, Orsolya Török-Illyés, Imre Gelányi, Erika Tankó, Ágota Szilágyi, Gajdics Dávid"
tt5541132,no,yes,no,no,no,no,7,"Sebastian Bezzel, Gerhard Wittmann, Martin Probst, Ferdinand Hofer, Chi Le, Franziska Singer, Luisa Wöllisch"
tt5545674,no,yes,no,no,no,no,7,"Ante Tomic, Matija Cigir, Berislav Tomicic, Mladen Hren"
tt5552086,no,yes,no,no,no,no,8,Kojii Helnwein
tt5553810,no,yes,no,no,no,no,7,Adriano Luz
tt5554314,no,yes,no,no,no,no,7,Saba Mubarak
tt5555502,no,yes,yes,no,no,no,7,"Jonathan Lambert, Mata Gabin, Thomas Vandenberghe, Stéphanie Crayencour, Christophe Lambert"
tt5562070,yes,no,no,no,no,no,7,"Jimmy Wong, Ian Chen"
tt5563192,no,no,yes,no,yes,no,7,Sean Hannity
tt5584796,yes,yes,no,no,no,no,7,"Ali N. Askin, Thomas Nash"
tt5598216,no,no,yes,no,yes,no,7,Nancy Schultz
tt5599692,no,yes,no,yes,no,no,7,"Mohamed Diab, May Elghety"
tt5610362,no,yes,no,no,no,no,7,"Igor Cobileanski, Ion Sapdaru, Ada Lupu"
tt5613484,no,yes,no,no,no,no,7,"Kevin White, Heidi Bivens, Donny Barley, Sunny Suljic, Alexa Demie"
tt5618318,no,no,no,no,yes,no,8,Jill Mazursky
tt5622284,no,yes,no,no,no,no,7,Marcelia Cartaxo
tt5625152,no,no,no,no,no,no,7,"Lotos Sparovec, Ronja Matijevec Jerman"
tt5663990,no,no,no,no,no,no,7,"Denis Brizic, Barbara Nola, Josko Sevo, Vesna Zmijanac, Tarik Filipovic, Nenad Pecinar, Dado Cosic, Mijo Jurisic, Nebojsa Djordjevic, Jakov Jevtovic, Mario Petrekovic, Davor Perunovic, Monika Kis, Filip Mayer, Tomislav Pecek, Mina Nikolic, Djordje Stojkovic, Ivan Grcic"
tt5674378,no,yes,no,no,no,no,7,Revalina S. Temat
tt5692616,no,yes,no,no,no,no,7,Ana Maria Moldovan
tt5700224,no,no,no,no,no,no,7,"Elias Ferkin, Alexandru-Victor Nemteanu, Mircea Banu"
tt5707048,no,yes,no,no,no,no,7,Karine Teles
tt5707754,no,yes,no,no,no,no,7,María Renée Prudencio
tt5709506,no,no,yes,no,yes,no,7,Robert Gagno
tt5771640,no,yes,no,no,no,no,7,"Aurora Marion, Harmandeep Palminder, Lina El Arabi"
tt5791932,no,no,no,no,no,no,7,"Vahe Berberian, Hrant Tokhatyan, Nishan Hagop"
tt5805752,no,yes,no,no,no,no,7,"Ryan Simpkins, Kyle Mooney, Amanda Lee Gunnell, Nate Heller"
tt5815492,no,yes,no,no,no,no,7,"László Göz, Tünde Szalontay, Máté Novkov, György Somhegyi, Rita Kerkay, Bence Tasnádi, Gergõ Mikola, Jevgenyíj Liszjuk"
tt5818404,no,yes,yes,no,no,no,7,"Ícaro Silva, Renato Góes"
tt5818818,no,yes,no,no,no,no,7,"Therese Affolter, Rachel Braunschweig, Fabienne Hadorn, Maximilian Simonischek, Mirjam Zbinden, Marie Leuenberger, Ingo Ospelt"
tt5820466,no,yes,no,no,no,no,7,Andrew Bargsted
tt5833706,no,no,no,no,no,no,7,"Cassie Silva, Todrick Hall, Andy Lalwani"
tt5836316,no,yes,no,no,no,no,7,"Amy Hoerler, Coleman Lannum, Cody Anthony, Shelley Waggener, Jeff Weekley, Brittany Bell, Kennedy Summers, Amberleigh West, Samuel R. Gibson, Airica Kraehmer"
tt5837242,no,yes,no,no,no,no,7,"Aleksey Serebryakov, Evgeniy Tkachuk, Igor Lebedev, Eleonora Ilchenko, Kseniya Orlova, Alina Nasibullina, Georgiy Kudrenko, Aleksandra Veleskevich, Dmitriy Arkhangelskiy"
tt5851680,no,yes,no,no,no,no,7,"Lena Labart, Pirjo Lonka, Kristoffer Möller"
tt5859238,no,yes,no,no,no,no,7,"Richard Kahan, Yvonne Huff Lee"
tt5884004,no,no,no,no,yes,no,7,Erik Reo
tt5897636,no,yes,no,no,no,no,7,"Jordi Figueras, Chop Suey, David Verdaguer, Bruna Cusí"
tt5901992,no,no,no,no,yes,no,7,"Ali Campbell, Jed The Fish Gould"
tt5918734,no,yes,no,no,no,no,8,"Jude Moran, Felicia Sabartinelli"
tt5923708,no,yes,no,no,no,no,8,Azer Aydemir
tt5923748,no,yes,no,no,no,no,8,Mart Sander
tt5923962,yes,yes,no,no,no,no,7,"Ryô Naitô, Tomohiro Kaku, Katsuhiro Nagano, Asami Katsura, Yû Sugimoto, Kendô Kobayashi, Lucien Dodge, Yûki Kaji, Kaiji Tang, Mayu Hasegawa"
tt5949226,no,yes,no,no,no,no,7,"Ran Levy, Tia Link"
tt5980638,no,no,no,no,no,no,8,"Sky Seals, Kathy Valentine, Jorge Sermini, Derek Ahonen"
tt5991974,no,yes,no,no,no,no,7,"Miguel Ángel Solá, Michal Sikorski"
tt6002232,no,yes,no,no,no,no,7,"Léa Drucker, Alexandre Gavras, Xavier Legrand"
tt6029714,no,yes,no,no,no,no,7,"Tio Pakusadewo, Widyawati, Viktor Kristof"
tt6029778,no,no,no,no,yes,no,7,Mikaella Abitbol
tt6035470,yes,no,no,yes,no,no,7,Daniel J. Edwards
tt6048922,no,yes,no,no,no,no,7,"Michael Minkler, Alan Pietruszewski, Theodore Thyssen, Michael Carollo, Devin Druid, Adam Aalderks, Tom Brittney, Josh Wiggins, Jake Ventimiglia"
tt6052748,no,yes,yes,no,no,no,7,Charlotte Purcell
tt6057032,no,yes,no,no,no,no,7,"Kirstin Bianchi, Jason Kim, Justin Chon, Alex Mabred, David So"
tt6061558,no,yes,no,no,no,no,7,Janez Burger
tt6069620,no,no,no,no,yes,no,8,Ashley Bell
tt6074834,no,yes,no,no,no,no,7,James Robinson Jr.
tt6095984,no,no,no,no,no,no,7,Irma Mali
tt6099760,no,no,yes,no,no,no,7,"Ibrahim Tul, Sinan Tuzcu, Oya Okar, Ilker Kizmaz, Hakan Kurtas"
tt6102104,no,no,no,no,no,no,7,"Steve Caballero, Mat Hoffman, Shane Graham, Jessica Serfaty, Montanna Gillis, Nic Luken, Cassie Hendry, Heidi Michaelis"
tt6105406,no,no,yes,no,no,no,7,Brian Skuletich
tt6106822,no,no,no,no,yes,no,7,Sophie Huber
tt6110504,no,no,yes,no,yes,no,7,"Adamo Palladino, Mike Erwin, Kassandra Clementi, Savannah Judy, Jason Maybaum"
tt6112234,no,no,no,no,no,no,7,Therese Benade
tt6122540,no,no,no,no,no,no,7,Ben Carson
tt6127326,no,no,yes,no,yes,no,7,Scott Chambers
tt6144092,no,yes,no,no,no,no,7,Kenny Guay
tt6144958,no,no,no,no,no,no,7,Rajat Ajay Bose
tt6157292,no,yes,yes,no,no,no,8,Rza Rzayev
tt6207878,no,yes,no,no,no,no,7,"Iman Farzam, Lilxpayne, Amir Badri, Navid Mohammadzadeh"
tt6208950,no,yes,no,no,no,no,7,"Ryan Ochoa, Raye Richards, Filippo Duelk"
tt6210808,no,yes,no,no,no,no,7,Nikos Tsoleridis
tt6213994,no,yes,yes,no,no,no,7,Sinisa Juricic
tt6241872,yes,no,no,no,no,no,7,"Gabriella Hámori, Richard Bona"
tt6245274,no,no,no,no,no,no,7,Billy Di Lieto
tt6256984,no,yes,no,no,no,no,7,Gökçe Eyüboglu
tt6264148,no,no,no,no,no,no,7,Carlo Pistarino
tt6275296,no,yes,no,no,no,no,7,Ingrid Olava
tt6282380,no,no,no,no,yes,no,7,Dilana
tt6289724,no,yes,no,no,no,no,7,"Marco Ricca, Maju Souza"
tt6296148,yes,yes,no,no,no,no,7,Kenta Miyake
tt6304968,no,yes,no,no,no,no,7,"Thodoris Atheridis, Smaragda Karydi, Alkis Kourkoulos"
tt6314294,no,yes,no,no,no,no,7,"Walid Benmbarek, Achmed Akkabi, Nairuz Ajlouni"
tt6315438,no,yes,yes,no,no,no,7,"Hilje Murel, Pille Pürg, Liisa Pulk, Sandra Uusberg"
tt6324278,yes,no,no,no,no,no,7,"Trevor Devall, Chloe Bennet, Bebe Rexha, Albert Tsai, Tenzing Norgay Trainor, J'Dvonte"
tt6380556,no,no,no,no,no,no,7,"Ernest Prakasa, Lala Karmela"
tt6390756,no,no,no,no,no,no,7,Freddy Almonte
tt6411590,no,yes,no,no,no,no,7,"Chandra Rees, Nicole Onyeje, Benjamin Hull"
tt6414866,no,no,no,no,yes,no,8,Miles Solay
tt6450042,no,yes,no,no,no,no,7,Tim Breyvogel
tt6463320,no,yes,no,no,no,no,8,Bislim Muçaj
tt6481232,no,no,no,yes,yes,no,8,Jasenko Pasic
tt6495526,no,no,yes,no,yes,no,7,"Ryan Goodell, Maggie Contreras"
tt6535926,no,yes,no,no,no,no,7,Dale Leadon Bolger
tt6543652,no,yes,no,no,no,no,7,"Jeanne Balibar, Martin Budny, Adam Ferency, Piotr Knop, Agata Kulesza, Drazen Sivak, Borys Szyc, Adam Woronowicz, Adam Szyszkowski, Tomasz Kot, Hacen Sahraoui, Malgorzata Bela, Aleksandra Yermak, Joanna Kulig, Stefano Terrazzino, Agnieszka Grzybowska, Slavko Sobin"
tt6548966,yes,no,no,no,no,no,7,"Brittney Karbowski, Tia Lynn Ballard, Newton Pittman"
tt6571500,no,no,no,no,yes,no,7,Merle Allin
tt6616364,no,no,no,no,yes,no,7,Mel Sterland
tt6627168,no,yes,no,no,no,no,7,"Lúcia Moniz, Ângela Pinto, Ana Rocha, Maisie Sly"
tt6644200,no,yes,no,no,no,no,7,"Erik Aadahl, John Krasinski, Justin M. Davey, Noah Jupe, Millicent Simmonds"
tt6667360,no,no,no,no,no,no,7,"Simon Amstell, Vanessa Feltz, Lorraine Kelly, JME"
tt6682904,no,yes,no,no,no,no,7,Egle Mikulionyte
tt6695212,no,yes,no,no,no,no,7,"Mohammad Bakri, Mahmoud More"
tt6714534,no,no,yes,no,yes,no,7,Roger Stone
tt6742252,no,yes,no,no,no,no,7,"Laura Bro, Jakob Cedergren, Morten Thunbo, Johan Gotthardt Olsen, Gustav Möller, Katinka Evers-Jahnsen"
tt6755366,no,yes,no,no,no,no,7,"Erika Kiss, Zsolt Kovács, Domokos Szabó, Szilvia Réti, Klára Spilák, Roland Lukács, Tamás Owczarek, Judit Tarr, Cédric Meusburger, Katica Nagy, Csenge Földi, Zsolt Zayzon, Ákos Kozma, András D. Tóth"
tt6767852,no,yes,yes,no,no,no,7,Mihai Muntenita
tt6785292,yes,yes,no,no,no,no,7,Anghel Damian
tt6786730,no,no,no,no,no,no,7,"Mark McKeown, Rob Sy"
tt6805302,no,yes,no,no,no,no,7,"Swann Arlaud, Sara Giraudeau"
tt6814914,no,yes,no,no,no,no,7,Daphne Patakia
tt6835498,no,yes,no,no,no,no,7,"Ivan Mulin, Artyom Kuren, Alina Nasibullina"
tt6841122,no,yes,no,yes,no,no,7,Adrian Sturges
tt6856132,no,yes,no,no,no,no,7,Ori Pfeffer
tt6924668,no,no,no,no,no,no,7,"Lauren Megan Martinez, India Conner"
tt6976948,no,no,no,no,no,no,8,Kevin Desmarescaux
tt6977726,no,no,no,no,no,no,7,"Sofia Milos, Hovhannes Babakhanyan, Blanca Blanco, Mikel Steven"
tt6978268,no,no,yes,no,no,no,7,Mukul Dev
tt6982352,no,yes,no,no,no,no,7,Ismail Hakki Ürün
tt6990206,no,yes,no,no,no,no,7,"Pavel Kraynov, Elena Kotelnikova, Nikita Zverev, Aleksey Komashko, Roman Kurtsyn, Gennadiy Yakovlev"
tt7011130,no,yes,no,no,no,no,7,Damla Sönmez
tt7014006,no,yes,no,no,no,no,7,"Josh Hamilton, Frank Deal, Deborah Unger, Fiona Tyson, Bo Burnham, Emily Robinson, Elsie Fisher, Randy Troy, Luke Prael"
tt7054410,no,yes,no,no,no,no,7,Zoran Kesic
tt7068942,no,no,no,no,yes,no,7,"Dave Rowntree, Matt Goss"
tt7087940,no,yes,no,no,no,no,7,"Ran Danker, Liron Ben-Shlush"
tt7088006,no,yes,no,no,no,no,7,"Amanda Rawles, Denira Wiraguna"
tt7089878,yes,yes,no,no,no,no,7,Laurie Hymes
tt7156898,no,yes,no,no,no,no,7,"Ashley Madekwe, Sean Berry, Clay Milner Russell, Harris Dickinson, Marcus Rutherford"
tt7205778,no,yes,no,no,no,no,7,"Vlad Zamfirescu, Michel Rey"
tt7220754,no,no,no,no,no,no,7,"Sinikka Mokkila, Martti Syrjä, Jore Marjaranta"
tt7242142,no,yes,no,no,no,no,7,"Krayzie Bone, Rahul Gupta, Luis Carlos Muñoz, Utkarsh Ambudkar, Rafael Casal, Tarek Karkoutly, Jon Chaffin, Matt McAbee, Daveed Diggs, Jasmine Cephas Jones"
tt7251888,no,yes,no,no,no,no,7,"Dana, Ela Ionescu, Emilian Oprea, Iulia Alexandra Neacsu"
tt7264116,no,yes,no,no,no,no,7,Philipp Hochmair
tt7272242,no,yes,no,no,no,no,7,"Juan Pablo García, Jhorvin Ospina"
tt7275830,no,yes,no,no,no,no,7,"Corinna Harfouch, Jan-Ole Gerster"
tt7284952,no,no,no,no,yes,no,7,"Tristan Thompson, Dell Curry"
tt7310916,no,no,no,no,yes,no,7,Nelson Grande
tt7336470,yes,yes,yes,no,no,no,7,Eligio R. Montero
tt7349218,no,no,no,no,no,no,7,"Zubeen Garg, Amit Paul"
tt7367960,yes,no,no,no,no,no,7,Anders Matthesen
tt7380834,no,yes,no,no,no,no,7,"Danial Hajibarat, Arash Soleimani"
tt7391126,no,yes,no,no,no,no,7,"Gregory Lay, Mary Catherine Greenawalt, Emily Kincaid"
tt7432980,no,no,yes,no,yes,no,7,"Tara Cash, Cindy Cash, Kathy Cash, Dustin Tittle"
tt7433398,no,no,no,no,no,no,7,"Seung-Yun Lee, Hyun Woo, Tom Doromal, Jin Ju-hyeong"
tt7464158,no,yes,no,no,no,no,7,"Mahmoud Hemida, Ahmad Dash"
tt7472924,no,no,no,no,no,no,7,"Kenji Ohtsuki, Yasuyuki Maekawa, Kensei Mikami, Reina Kurosaki, Shouma Kai, Gaku Sano, Ruka Matsuda, Hayato Onozuka, Toshiki Seto, Atsuhiro Inukai, Ukyô Matsumoto, Shun Nishime, Hiroki Iijima, Eiji Akaso"
tt7477310,no,no,no,no,no,no,7,"Janina Uhse, Alexander Dydyna"
tt7526492,yes,no,yes,no,no,no,8,Levan Gabriadze
tt7530340,no,yes,no,no,no,no,7,"Stefan Kitanov, Irakli Rodonaya"
tt7534102,yes,yes,no,yes,no,no,7,Zabou Breitman
tt7535756,no,yes,no,no,no,no,7,"Asuman Çakir, Alina Boz"
tt7541200,no,no,no,no,no,no,7,"Tadas Gryn, Jonas Antanelis, Alena Alimova, Giedrius Savickas"
tt7572744,no,yes,no,no,no,no,7,Rianti Cartwright
tt7582508,no,yes,no,no,yes,no,7,"Bill Kazmaier, Zydrunas Savickas"
tt7591430,no,yes,no,no,no,no,7,"Giedrius Kiela, Indre Patkauskaite"
tt7600382,no,yes,yes,no,no,no,7,Bruce McAvaney
tt7600704,no,no,no,no,no,no,7,"Michael Stasko, Jessie Gurniak"
tt7610914,no,yes,no,no,no,no,7,"Paul Wolff-Plottegg, Valerian Karl, Verena Altenberger"
tt7611944,no,no,no,no,yes,no,7,"Brett Hull, Martin Brodeur, Nick Kypreos"
tt7632008,no,no,no,no,no,no,8,"Godfrey, Ioannis Athanasios Zavolas, Meriwether Snipes"
tt7637874,no,yes,no,no,no,no,7,Lum Veseli
tt7659522,no,yes,no,no,no,no,7,Ed Gilles III
tt7664504,no,yes,yes,no,yes,no,7,"David Kellman, Robert Shafran"
tt7686448,no,no,no,no,yes,no,7,Greta Kline
tt7689186,no,yes,no,no,no,no,7,"Juliane Werner, Jan Melis, Milan Ondrík, Zuzana Konecná"
tt7707108,no,yes,no,no,no,no,7,Janis Jarans
tt7736212,no,no,no,no,no,no,7,Aleksey Tritenko
tt7738450,no,yes,no,no,no,no,7,"Shelley Calene-Black, Dustin Hahn, Chelsea Edmundson, Ammie Masterson, Giselle Marie Muñoz"
tt7745044,no,no,no,no,no,no,7,"Girts Ecis, Kaspars Znotins, Girts Krumins, Kristine Kruze, Ivars Auzins"
tt7752858,no,no,no,no,no,no,7,Spiros Papadopoulos
tt7759652,no,yes,no,no,no,no,7,Shanuka Shehan
tt7772394,no,no,no,no,no,no,7,"Harî Kaneko, Takao Nakano, Yuika Motokariya, Tatsuomi Hamada, Chisato Kawai, Yûta Ozawa, Mayu Hasegawa, Chihiro Yamamoto"
tt7772412,no,yes,no,no,no,no,7,Likarion Wainaina
tt7834694,no,yes,no,no,no,no,7,"Samer Ismail, Fadi Rifai"
tt7865162,no,yes,no,no,no,no,7,"Beppie Melissen, Noortje Herlaar"
tt7886936,no,yes,no,no,no,no,7,"Fionn O'Shea, Lola Petticrew"
tt7888964,no,yes,no,no,no,no,7,"Sharon Bajer, Pat Benatar, Aleksey Serebryakov, Natasha Korolyova, Billy MacLellan, Bob Odenkirk, Darren Ross, Rick Skene, Volodymyr Yamnenko, Annie Marter, Darya Charusha, Kristen Harris, Garth Merkeley, Gage Munroe, Tyrell Witherspoon, Aleksandr Pal, Boris Gulyarin"
tt7909444,no,yes,no,no,no,no,7,Milko Lazarov
tt7914416,no,yes,no,no,no,no,7,Takayuki Hamatsu
tt7929406,no,no,yes,no,yes,no,7,Cornelius Meister
tt7947336,no,no,no,no,yes,no,7,Ardo Ran Varres
tt7959216,no,yes,no,no,no,no,7,"Anna Bache-Wiig, Sorosh Sadat"
tt7967834,no,yes,no,no,no,no,7,"Carlo Aquino, Lilet, Bela Padilla"
tt7996170,no,no,no,yes,no,no,7,Joyce Branagh
tt8024712,no,yes,no,no,no,no,8,Joshua Suherman
tt8028150,no,yes,yes,no,no,no,7,"Katja Zupcic, Kristian Bonacic"
tt8041276,no,yes,no,no,no,no,7,"Alexandra Billings, Sierra Fisk"
tt8068936,no,no,yes,no,yes,no,7,Caleb Walker
tt8070332,no,no,no,no,no,no,8,"Ariyo Wahab, Verdy Bhawanta"
tt8080648,no,yes,no,no,no,no,9,Ava Deluca-Verley
tt8108190,no,no,yes,no,yes,no,8,Yaroslav Popov
tt8125842,no,yes,no,no,no,no,7,"Tuva Novotny, Pia Tjelta"
tt8135564,no,yes,no,no,no,no,7,Shai Avivi
tt8151874,no,yes,no,no,no,no,7,"Ben Maccabee, Shia LaBeouf, Dorian Brown Pham, Mark Alkofer, FKA Twigs, Noah Jupe"
tt8160694,no,no,no,no,no,no,7,"El Mayor Clásico, Carlos Montesquieu"
tt8169552,no,no,no,no,no,no,7,Monica Iozzi
tt8184202,no,no,no,no,yes,no,7,"Yana Kudryavtseva, Margarita Mamun"
tt8206950,no,no,no,no,yes,no,7,"Andre Gower, Carlena Gower, Ryan Lambert"
tt8223250,no,yes,no,no,no,no,7,Shanu Verma
tt8228288,no,no,no,no,no,no,7,"Algis Arlauskas, Emilio Buale, Antonia San Juan, Ivan Massagué, Miriam Martín, Urko Aguirre"
tt8234502,no,no,no,no,yes,no,7,"Dave Eiland, Natalia Roldan"
tt8241876,no,no,no,no,no,no,7,Lisa Lisa
tt8247470,no,yes,no,no,no,no,7,"Sarah Greene, Moe Dunford"
tt8274146,no,yes,no,no,no,no,7,"Annamária Láng, Zsófia Szamosi"
tt8299654,no,no,no,no,yes,no,8,"Dominique Moceanu, Jordyn Wieber"
tt8307082,no,yes,no,no,no,no,7,"Eric Bernard, Félix Maritaud, Nicolas Dibla"
tt8328740,yes,yes,no,no,no,no,7,Ryan Shanahan
tt8332922,no,yes,no,no,no,no,7,"Danny Logan, John Krasinski, Sam Qualiana, Justin Michael Woods, Okieriete Onaodowan, Michael McFadden, Bomber Hurley Smith, Jack Rosenfeld, Samuel Serra, Millicent Simmonds"
tt8359848,no,yes,no,no,no,no,7,"Marc Cerrone, Gary Numan"
tt8403038,no,yes,no,no,no,no,7,"Dino Merlin, Filip Djuric"
tt8430054,yes,no,yes,no,yes,no,8,Tormod Ringnes
tt8446886,no,yes,no,no,no,no,7,Giovanni Salas
tt8472964,no,yes,no,yes,no,no,7,"Reginald L. Barnes, Nate Scholz"
tt8482074,no,yes,no,no,no,no,7,Eylul Ozturk
tt8510484,no,yes,no,no,no,no,8,Lyle Kash
tt8518302,no,no,no,no,no,no,7,"Bill Becker, Anna Platen"
tt8522820,no,yes,no,no,no,no,7,"Shahram Bahrami Bilehsavar, Shahab Shafiei, Arastoosohrabinya"
tt8524318,no,yes,no,no,no,no,7,"Jacob Goldwasser, Nevo Kimchi"
tt8529512,no,yes,no,no,no,no,7,"Róbert Kardos, Judit Rezes, Csaba Polgár, Hanna Csata, Zsanna Lehóczki, Attila Jankó"
tt8562100,no,yes,no,no,no,no,7,"Laura Birn, Jonna Tervomaa, Sofi Oksanen"
tt8591008,no,no,no,no,no,no,7,"Masanobu Katsumura, Takashi Fujii, Yasuyuki Maekawa, Rena Matsui, Kensei Mikami, Koharu"
tt8603122,no,yes,no,no,no,no,7,"Isabell Gerschke, Jörg Zick, Helgi Schmid"
tt8638420,no,no,no,no,yes,no,8,"Ted Robinson, Jon Wertheim"
tt8647376,no,yes,no,no,no,no,7,Nicole Whippy
tt8648880,no,yes,no,no,no,no,7,"Dániel Garas, László Kántor, Zsuzsa Gajzágó, Lóránt Nagy, Ferenc Szélyes, László Szakács, Csaba Krisztik, Gábor Erdei, Csaba Ciugulitu, Annamária Albu, Emõke Pál, Zsolt Fekete-Lovas, Gábor Tollas, Oszkár Meszesi"
tt8657696,no,yes,no,no,no,no,7,"Shuli Rand, Shifi Aloni"
tt8669070,no,yes,no,no,no,no,7,"Rano Karno, Agung Udijana"
tt8672350,no,no,no,no,no,no,7,Brian Huckeba
tt8703884,no,yes,no,no,no,no,7,Guilherme Zaiden
tt8730716,no,no,no,no,yes,no,8,"Monique Powell, David McWane"
tt8743262,no,yes,no,no,no,no,7,"Fruzsina Eszes, Orsolya Török-Illyés, Tamás Miklós Hajdu, Nóra Földeáki, András Buzási, Levente Oláh-Badi, Nándor Jakab-Benke, Renátó Olasz, Fanni Wrochna, Emõke Pál, Magor Bocsárdi"
tt8750702,no,yes,no,no,yes,no,8,Sasha Joseph Neulinger
tt8756098,no,no,no,no,yes,yes,7,Jim Himes
tt8766224,no,yes,no,no,no,no,7,"Neda Bric, Mojca Partljic, Tina Potocnik"
tt8791752,no,no,no,no,yes,no,8,Bob Baffert
tt8798274,no,yes,no,no,no,no,7,"Yasmin Karssing, Agung Udijana"
tt8806886,no,yes,no,no,no,no,7,"Gioele Viola, Georg Paluza"
tt8832158,no,yes,no,no,no,no,7,Nyisha Bell
tt8908006,no,no,no,no,no,no,7,"Zsolt Anger, Péter Scherer, Péter Bergendy, Norbert Köbli, József Varga, Bence Tasnádi, Takács Zalán, Hajna Sziládi"
tt8960040,no,yes,no,no,no,no,7,Metin Belgin
tt8988748,no,yes,no,no,no,no,7,Diego Molero
tt9000466,no,no,no,no,no,no,7,Madwiz
tt9005184,no,no,no,no,no,no,7,"Oula Kitti, Elsa Saisio, Maija Paunio, Amira Khalifa"
tt9013878,no,yes,no,no,no,no,7,Debolina Dutta
tt9060324,no,yes,no,no,no,no,7,Madalina Ghitescu
tt9067182,no,yes,no,no,no,no,7,Burna Boy
tt9072746,no,yes,no,no,no,no,7,Kelsie Elena
tt9075008,no,no,no,no,no,no,8,"Suzan Anbeh, Christoph Gottschalch, Roland Jankowsky, Marita Marschall, Marc Ottiker, Tim Ehlert, Lea Wolfram"
tt9081558,no,yes,no,no,no,no,7,"Éva Auksz, Ányos Elek, Barnabás Tóth, Adél Jordán, Gyöngyi Soma Spitzer, Károly Hajduk, Krisztina Urbanovits, Miklós Paizs, Gábor Ónodi, László Pirisi, Zoltán Gyovai, Lili Károlyi, Zsolt Zayzon, Katalin Simkó"
tt9086112,no,yes,no,no,no,no,8,Francesca Curran
tt9090170,no,no,no,no,no,no,7,"Franz X. Gernstl, Tobias Krell, Uli Kunz"
tt9139848,no,no,yes,no,yes,no,7,"Chris Chelios, Tie Domi"
tt9187214,no,yes,no,no,no,no,7,Samuel González
tt9204072,no,yes,no,no,no,no,7,Pokwang
tt9217296,no,yes,no,no,no,no,7,"Wendy Braun, Bryson Robinson"
tt9248340,no,yes,no,no,no,no,7,Lea Willkowsky
tt9252468,no,yes,no,yes,no,no,7,"Ahmed Adel, Waleed Elgadi, Tarik Rmili, Youssef Tounzi, Is'haq Elias"
tt9296808,no,yes,no,no,no,no,7,"Bassi Björn, Nadía Sif Líndal, Birgitta Hreiðarsdóttir, Annalísa Hermannsdóttir, Hansel Eagle, Ingunn Lára Kristjánsdóttir"
tt9307666,no,yes,no,no,no,no,7,Maudy Koesnaedi
tt9318280,no,yes,no,no,no,no,7,Nicolaas Bertelsen
tt9334162,yes,no,no,no,no,no,7,"Ryan Dorin, Christine Weston Chandler"
tt9348578,no,yes,no,no,no,no,7,"Vratislav Slajer, Sarunas Zenkevicius, Vitalija Mockeviciute, Giedrius Kiela, Vytautas Kaniusonis, Lukas Malinauskas, Marius Pocevicius, Indre Patkauskaite"
tt9365634,no,yes,no,no,no,no,7,Murilo Benício
tt9412098,no,no,no,no,yes,no,7,James Ryan Ohliger
tt9431740,no,yes,no,no,no,no,7,"Akhtem Seitablaev, Veronika Lukyanenko"
tt9484998,no,no,no,no,no,no,7,"Tony Banks, Kate Bush, Cory Milano, Mike Rutherford, Natalie Merchant, Jason Griffith, Tim Ford, Andy Samberg, Cristin Milioti, Martin Kildare, Chase Fein, Chris Pang, Camila Mendes"
tt9495224,no,yes,no,no,no,no,7,"Jonathan Aris, Tom Bailey, Suzanne Burden, Vince Clarke, Joe Leeway, Limahl, Stephen Rashbrook, Holly Johnson, Alannah Currie, Brian Nash, Nick Beggs, Alice Lowe, Asim Chaudhry, Tallulah Haddon"
tt9507234,yes,no,no,no,no,no,7,"Naozumi Takahashi, Arthur Lounsbery"
tt9567112,no,no,yes,no,yes,no,7,Stephon Marbury
tt9580138,yes,no,no,no,no,no,7,Artt Butler
tt9602804,no,yes,no,no,no,no,8,Neena Gupta
tt9652782,no,yes,no,no,no,no,7,Simon Shepherd
tt9653184,no,yes,no,no,no,no,7,Nadine Lustre
